atracao_id,dia_semana_id,horario,aberto
425,5,11:40 a 01:00,1
427,6,12:00 a 15:30,1
427,0,"12:00 a 15:00, 19:00 a 23:00",1
427,1,"12:00 a 15:00, 19:00 a 23:00",1
427,2,"12:00 a 15:00, 19:00 a 23:00",1
427,3,"12:00 a 15:00, 19:00 a 23:00",1
427,4,"12:00 a 15:00, 19:00 a 23:00",1
427,5,"12:00 a 15:00, 19:00 a 23:00",1
428,6,12:00 a 16:00,1
428,0,11:30 a 15:00,1
428,1,11:30 a 15:00,1
428,2,11:30 a 15:00,1
428,3,11:30 a 15:00,1
428,4,11:30 a 15:00,1
428,5,12:00 a 16:00,1
429,6,14:00 a 22:00,1
429,0,Fechado,0
429,1,16:00 a 00:00,1
429,2,16:00 a 00:00,1
429,3,16:00 a 00:00,1
429,4,16:00 a 00:00,1
429,5,11:00 a 23:00,1
430,6,Fechado,0
430,0,07:00 a 21:00,1
430,1,07:00 a 21:00,1
430,2,09:00 a 21:00,1
430,3,07:00 a 21:00,1
430,4,07:00 a 23:00,1
430,5,07:00 a 23:00,1
431,6,14:00 a 23:00,1
431,0,14:00 a 22:00,1
431,1,14:00 a 22:00,1
431,2,14:00 a 22:00,1
431,3,14:00 a 22:00,1
431,4,14:00 a 23:00,1
431,5,14:00 a 23:00,1
432,6,11:30 a 23:30,1
432,0,11:30 a 23:30,1
432,1,11:30 a 23:30,1
432,2,11:30 a 23:30,1
432,3,11:30 a 23:30,1
432,4,11:30 a 23:30,1
432,5,11:30 a 23:30,1
433,6,"00:30 a 01:00, 11:30 a 00:00",1
433,0,"11:30 a 15:00, 17:00 a 00:00",1
433,1,"11:30 a 15:00, 17:00 a 00:00",1
433,2,"11:30 a 15:00, 17:00 a 00:00",1
433,3,"11:30 a 15:00, 17:00 a 00:00",1
433,4,11:30 a 00:00,1
433,5,"00:30 a 01:00, 11:30 a 00:00",1
434,6,12:00 a 22:00,1
434,0,12:00 a 23:00,1
434,1,12:00 a 23:00,1
434,2,12:00 a 23:00,1
434,3,12:00 a 23:00,1
434,4,12:00 a 23:00,1
434,5,12:00 a 00:00,1
435,6,12:00 a 23:00,1
435,0,"12:00 a 15:00, 19:00 a 23:00",1
435,1,"12:00 a 15:00, 19:00 a 23:00",1
435,2,"12:00 a 15:00, 19:00 a 23:00",1
435,3,"12:00 a 15:00, 19:00 a 23:00",1
435,4,"12:00 a 15:00, 19:00 a 23:00",1
435,5,12:00 a 23:00,1
436,6,12:00 a 17:00,1
436,0,12:00 a 15:00,1
436,1,"12:00 a 15:00, 18:45 a 23:00",1
436,2,"12:00 a 15:00, 18:45 a 23:00",1
436,3,"12:00 a 15:00, 18:45 a 23:00",1
436,4,"12:00 a 15:00, 18:45 a 23:00",1
436,5,12:00 a 23:00,1
437,6,Fechado,0
437,0,11:30 a 15:00,1
437,1,11:30 a 15:00,1
437,2,11:30 a 15:00,1
437,3,11:30 a 15:00,1
437,4,11:30 a 15:00,1
437,5,11:30 a 15:00,1
438,6,08:00 a 23:00,1
438,0,08:00 a 16:00,1
438,1,08:00 a 00:00,1
438,2,08:00 a 00:00,1
438,3,08:00 a 00:00,1
438,4,08:00 a 00:00,1
438,5,08:00 a 00:00,1
439,6,18:30 a 23:30,1
439,0,18:30 a 23:30,1
439,1,18:30 a 23:30,1
439,2,18:30 a 23:30,1
439,3,18:30 a 23:30,1
439,4,18:30 a 00:30,1
439,5,18:30 a 00:30,1
440,6,Fechado,0
440,0,11:30 a 15:00,1
440,1,11:30 a 15:00,1
440,2,11:30 a 15:00,1
440,3,11:30 a 15:00,1
440,4,11:30 a 15:00,1
440,5,Fechado,0
441,6,11:00 a 20:00,1
441,0,Fechado,0
441,1,12:00 a 22:00,1
441,2,12:00 a 22:00,1
441,3,12:00 a 22:00,1
441,4,12:00 a 22:00,1
441,5,12:00 a 00:00,1
442,6,10:00 a 15:00,1
442,0,11:00 a 15:00,1
442,1,11:00 a 15:00,1
442,2,11:00 a 15:00,1
442,3,11:00 a 15:00,1
442,4,11:00 a 15:00,1
442,5,10:00 a 15:00,1
443,6,12:00 a 23:00,1
443,0,11:30 a 23:30,1
443,1,11:30 a 23:30,1
443,2,11:30 a 23:30,1
443,3,11:30 a 23:30,1
443,4,11:30 a 23:30,1
443,5,11:30 a 23:30,1
444,6,Fechado,0
444,0,06:30 a 18:00,1
444,1,06:30 a 18:00,1
444,2,06:30 a 18:00,1
444,3,06:30 a 18:00,1
444,4,06:30 a 18:00,1
444,5,06:30 a 14:40,1
445,6,11:40 a 20:00,1
445,0,"11:40 a 15:30, 17:00 a 22:00",1
445,1,"11:40 a 15:30, 17:30 a 22:00",1
445,2,"11:40 a 15:30, 17:30 a 23:00",1
445,3,"11:40 a 15:30, 17:30 a 23:00",1
445,4,11:40 a 23:00,1
445,5,11:40 a 23:00,1
446,6,"12:00 a 17:00, 18:00 a 22:00",1
446,0,Fechado,0
446,1,18:00 a 22:30,1
446,2,"11:00 a 15:30, 18:00 a 22:30",1
446,3,"11:00 a 15:30, 18:00 a 22:30",1
446,4,"11:00 a 15:30, 18:00 a 00:00",1
446,5,12:00 a 00:00,1
447,6,Fechado,0
447,0,11:30 a 14:30,1
447,1,11:30 a 14:30,1
447,2,11:30 a 14:30,1
447,3,11:30 a 14:30,1
447,4,11:30 a 14:30,1
447,5,Fechado,0
448,6,Fechado,0
448,0,11:30 a 15:00,1
448,1,11:30 a 15:00,1
448,2,11:30 a 15:00,1
448,3,11:30 a 15:00,1
448,4,11:30 a 15:00,1
448,5,Fechado,0
449,6,09:00 a 22:00,1
449,0,09:00 a 23:00,1
449,1,09:00 a 23:00,1
449,2,09:00 a 23:00,1
449,3,09:00 a 23:00,1
449,4,09:00 a 23:00,1
449,5,09:00 a 23:00,1
450,6,09:40 a 17:00,1
450,0,Fechado,0
450,1,09:40 a 17:00,1
450,2,09:40 a 17:00,1
450,3,09:40 a 17:00,1
450,4,09:40 a 17:00,1
450,5,09:40 a 17:00,1
451,6,12:00 a 23:00,1
451,0,"12:00 a 15:00, 18:00 a 23:00",1
451,1,"12:00 a 15:00, 18:00 a 23:00",1
451,2,"12:00 a 15:00, 18:00 a 23:00",1
451,3,"12:00 a 15:00, 18:00 a 23:00",1
451,4,12:00 a 23:00,1
451,5,12:00 a 23:00,1
452,6,12:00 a 23:00,1
452,0,Fechado,0
452,1,"12:00 a 16:00, 19:00 a 23:00",1
452,2,"12:00 a 16:00, 19:00 a 23:00",1
452,3,"12:00 a 16:00, 19:00 a 23:00",1
452,4,"12:00 a 16:00, 19:00 a 00:00",1
452,5,12:00 a 00:00,1
453,6,12:00 a 17:00,1
453,0,Fechado,0
453,1,11:30 a 16:00,1
453,2,11:30 a 16:00,1
453,3,11:30 a 16:00,1
453,4,11:30 a 16:00,1
453,5,12:00 a 17:00,1
454,6,12:00 a 21:00,1
454,0,"12:00 a 15:00, 18:00 a 22:00",1
454,1,"12:00 a 15:00, 18:00 a 22:00",1
454,2,"12:00 a 15:00, 18:00 a 22:00",1
454,3,"12:00 a 15:00, 18:00 a 22:00",1
454,4,"12:00 a 15:00, 18:00 a 22:00",1
454,5,12:00 a 22:00,1
455,6,Fechado,0
455,0,11:30 a 15:00,1
455,1,11:30 a 15:00,1
455,2,11:30 a 15:00,1
455,3,11:30 a 15:00,1
455,4,11:30 a 15:00,1
455,5,11:30 a 17:00,1
456,6,12:30 a 22:00,1
456,0,12:00 a 22:00,1
456,1,12:00 a 22:00,1
456,2,12:00 a 22:00,1
456,3,12:00 a 22:00,1
456,4,12:00 a 22:00,1
456,5,12:30 a 22:00,1
457,6,Fechado,0
457,0,Fechado,0
457,1,18:30 a 23:00,1
457,2,18:30 a 23:00,1
457,3,18:30 a 23:00,1
457,4,18:30 a 23:00,1
457,5,18:30 a 23:00,1
458,6,11:00 a 22:00,1
458,0,11:00 a 23:00,1
458,1,11:00 a 23:00,1
458,2,11:00 a 23:00,1
458,3,11:00 a 23:00,1
458,4,11:00 a 23:00,1
458,5,11:00 a 23:00,1
459,6,Fechado,0
459,0,12:00 a 15:00,1
459,1,12:00 a 15:00,1
459,2,12:00 a 15:00,1
459,3,12:00 a 15:00,1
459,4,12:00 a 15:00,1
459,5,12:00 a 16:00,1
460,6,Fechado,0
460,0,"11:00 a 14:00, 18:00 a 22:00",1
460,1,"11:00 a 14:00, 18:00 a 22:00",1
460,2,"11:00 a 14:00, 18:00 a 22:00",1
460,3,"11:00 a 14:00, 18:00 a 22:00",1
460,4,"11:00 a 14:00, 18:00 a 21:00",1
460,5,"11:00 a 14:00, 18:00 a 22:00",1
461,6,Fechado,0
461,0,11:00 a 17:00,1
461,1,11:00 a 17:00,1
461,2,11:00 a 17:00,1
461,3,11:00 a 17:00,1
461,4,11:00 a 17:00,1
461,5,11:00 a 17:00,1
462,6,Fechado,0
462,0,11:00 a 15:30,1
462,1,11:00 a 20:00,1
462,2,11:00 a 20:00,1
462,3,11:00 a 20:00,1
462,4,11:00 a 20:00,1
462,5,11:00 a 20:00,1
463,6,11:00 a 23:00,1
463,0,11:00 a 23:00,1
463,1,11:00 a 23:00,1
463,2,11:00 a 23:00,1
463,3,11:00 a 23:00,1
463,4,11:00 a 23:00,1
463,5,11:00 a 23:00,1
464,6,12:00 a 18:30,1
464,0,12:00 a 23:00,1
464,1,12:00 a 23:00,1
464,2,12:00 a 23:00,1
464,3,12:00 a 00:00,1
464,4,12:00 a 00:00,1
464,5,12:00 a 00:00,1
465,6,"12:00 a 16:30, 18:45 a 22:30",1
465,0,Fechado,0
465,1,12:00 a 23:00,1
465,2,12:00 a 23:00,1
465,3,12:00 a 23:00,1
465,4,12:00 a 23:00,1
465,5,"12:00 a 16:45, 18:45 a 22:45",1
466,6,12:00 a 17:00,1
466,0,12:00 a 22:00,1
466,1,12:00 a 22:00,1
466,2,12:00 a 22:00,1
466,3,12:00 a 22:00,1
466,4,12:00 a 22:00,1
466,5,12:00 a 22:00,1
467,6,11:00 a 22:00,1
467,0,11:00 a 23:00,1
467,1,11:00 a 23:00,1
467,2,11:00 a 23:00,1
467,3,11:00 a 23:00,1
467,4,11:00 a 00:00,1
467,5,11:00 a 00:00,1
468,6,11:00 a 23:00,1
468,0,11:00 a 23:00,1
468,1,11:00 a 23:00,1
468,2,11:00 a 23:00,1
468,3,11:00 a 23:00,1
468,4,11:00 a 23:00,1
468,5,11:00 a 23:00,1
470,6,Fechado,0
470,0,06:00 a 20:00,1
470,1,06:00 a 20:00,1
470,2,06:00 a 20:00,1
470,3,06:00 a 20:00,1
470,4,06:00 a 20:00,1
470,5,06:00 a 16:00,1
471,6,Fechado,0
471,0,11:00 a 16:00,1
471,1,11:00 a 16:00,1
471,2,11:00 a 16:00,1
471,3,11:00 a 16:00,1
471,4,11:00 a 16:00,1
471,5,11:00 a 16:00,1
472,6,11:30 a 20:00,1
472,0,11:30 a 20:00,1
472,1,11:30 a 20:00,1
472,2,11:30 a 20:00,1
472,3,09:00 a 20:00,1
472,4,11:30 a 20:00,1
472,5,11:30 a 20:00,1
473,6,Fechado,0
473,0,11:00 a 15:30,1
473,1,11:00 a 15:30,1
473,2,11:00 a 15:30,1
473,3,11:00 a 15:30,1
473,4,11:00 a 15:30,1
473,5,Fechado,0
474,6,11:30 a 17:00,1
474,0,11:30 a 17:00,1
474,1,11:30 a 17:00,1
474,2,11:30 a 17:00,1
474,3,11:30 a 17:00,1
474,4,11:30 a 20:00,1
474,5,11:00 a 22:00,1
475,6,12:00 a 15:00,1
475,0,Fechado,0
475,1,"12:00 a 14:30, 19:00 a 21:00",1
475,2,"12:00 a 14:30, 19:00 a 21:00",1
475,3,"12:00 a 14:30, 19:00 a 21:00",1
475,4,"12:00 a 14:30, 19:00 a 21:00",1
475,5,"12:00 a 14:30, 19:00 a 21:00",1
476,6,11:30 a 18:00,1
476,0,11:30 a 17:00,1
476,1,11:30 a 17:00,1
476,2,11:30 a 22:30,1
476,3,11:30 a 22:30,1
476,4,11:30 a 22:30,1
476,5,11:30 a 22:30,1
477,6,Fechado,0
477,0,11:00 a 15:30,1
477,1,11:00 a 15:30,1
477,2,"11:00 a 15:30, 18:00 a 22:00",1
477,3,"11:00 a 15:30, 18:00 a 22:00",1
477,4,"11:00 a 15:30, 18:00 a 22:00",1
477,5,11:00 a 17:00,1
478,6,Fechado,0
478,0,11:30 a 15:00,1
478,1,11:30 a 15:00,1
478,2,11:30 a 15:00,1
478,3,11:30 a 15:00,1
478,4,11:30 a 15:00,1
478,5,12:00 a 16:00,1
479,6,10:00 a 22:00,1
479,0,10:00 a 22:00,1
479,1,10:00 a 22:00,1
479,2,10:00 a 22:00,1
479,3,10:00 a 22:00,1
479,4,10:00 a 23:00,1
479,5,10:00 a 23:00,1
480,6,18:00 a 23:00,1
480,0,18:00 a 23:00,1
480,1,18:00 a 23:00,1
480,2,18:00 a 23:00,1
480,3,18:00 a 23:00,1
480,4,18:00 a 23:00,1
480,5,18:00 a 23:00,1
481,6,12:00 a 16:00,1
481,0,Fechado,0
481,1,12:00 a 15:00,1
481,2,12:00 a 15:00,1
481,3,12:00 a 15:00,1
481,4,12:00 a 15:00,1
481,5,12:00 a 16:00,1
482,6,11:20 a 16:00,1
482,0,11:20 a 16:00,1
482,1,11:20 a 16:00,1
482,2,11:20 a 16:00,1
482,3,11:20 a 16:00,1
482,4,11:20 a 16:00,1
482,5,11:20 a 16:00,1
484,6,Fechado,0
484,0,12:00 a 22:00,1
484,1,12:00 a 22:00,1
484,2,12:00 a 22:00,1
484,3,12:00 a 22:00,1
484,4,11:30 a 22:30,1
484,5,11:30 a 22:30,1
485,6,Fechado,0
485,0,11:30 a 15:00,1
485,1,11:30 a 15:00,1
485,2,11:30 a 15:00,1
485,3,11:30 a 15:00,1
485,4,11:30 a 15:00,1
485,5,Fechado,0
486,6,11:00 a 23:00,1
486,0,11:00 a 23:00,1
486,1,11:00 a 23:00,1
486,2,11:00 a 23:00,1
486,3,11:00 a 23:00,1
486,4,11:00 a 00:00,1
486,5,11:00 a 00:00,1
487,6,12:00 a 20:00,1
487,0,12:00 a 22:00,1
487,1,12:00 a 23:00,1
487,2,12:00 a 23:00,1
487,3,12:00 a 23:00,1
487,4,12:00 a 23:00,1
487,5,12:00 a 23:00,1
488,6,Fechado,0
488,0,07:00 a 22:00,1
488,1,07:00 a 22:00,1
488,2,07:00 a 22:00,1
488,3,07:00 a 22:00,1
488,4,07:00 a 22:00,1
488,5,07:00 a 22:00,1
489,6,06:00 a 00:00,1
489,0,06:00 a 00:00,1
489,1,06:00 a 00:00,1
489,2,06:00 a 00:00,1
489,3,06:00 a 00:00,1
489,4,06:00 a 01:00,1
489,5,06:00 a 01:00,1
490,6,12:00 a 21:00,1
490,0,"12:00 a 15:00, 18:30 a 23:00",1
490,1,"12:00 a 15:00, 18:30 a 23:00",1
490,2,"12:00 a 15:00, 18:30 a 23:00",1
490,3,"12:00 a 15:00, 18:30 a 23:00",1
490,4,"12:00 a 15:00, 18:30 a 23:00",1
490,5,12:00 a 00:00,1
491,6,12:00 a 23:00,1
491,0,18:30 a 00:00,1
491,1,"12:00 a 15:00, 18:30 a 00:00",1
491,2,"12:00 a 15:00, 18:30 a 00:00",1
491,3,"12:00 a 15:00, 18:30 a 00:00",1
491,4,"12:00 a 15:00, 18:30 a 00:00",1
491,5,12:00 a 00:00,1
492,6,12:00 a 16:00,1
492,0,Fechado,0
492,1,"12:00 a 15:00, 19:00 a 22:00",1
492,2,"12:00 a 15:00, 19:00 a 22:00",1
492,3,"12:00 a 15:00, 19:00 a 23:00",1
492,4,"12:00 a 15:00, 19:00 a 23:00",1
492,5,"12:00 a 15:00, 19:00 a 23:00",1
493,6,Atendimento 24 horas,1
493,0,Fechado,0
493,1,Atendimento 24 horas,1
493,2,Atendimento 24 horas,1
493,3,Atendimento 24 horas,1
493,4,Atendimento 24 horas,1
493,5,Atendimento 24 horas,1
494,6,13:00 a 22:00,1
494,0,Fechado,0
494,1,18:00 a 23:00,1
494,2,18:00 a 23:00,1
494,3,18:00 a 23:00,1
494,4,18:00 a 01:00,1
494,5,13:00 a 01:00,1
495,6,Fechado,0
495,0,11:30 a 15:00,1
495,1,11:30 a 17:30,1
495,2,11:30 a 17:30,1
495,3,11:30 a 17:30,1
495,4,11:30 a 17:30,1
495,5,Fechado,0
496,6,16:00 a 23:00,1
496,0,Fechado,0
496,1,"11:30 a 14:30, 18:00 a 23:30",1
496,2,"11:30 a 14:30, 18:00 a 01:30",1
496,3,"11:30 a 14:30, 18:00 a 23:30",1
496,4,"11:30 a 14:30, 18:00 a 01:30",1
496,5,18:00 a 01:30,1
497,6,12:00 a 23:00,1
497,0,Fechado,0
497,1,"12:00 a 15:00, 18:30 a 23:00",1
497,2,"12:00 a 15:00, 18:30 a 23:00",1
497,3,"12:00 a 15:00, 18:30 a 23:00",1
497,4,"12:00 a 15:00, 18:30 a 23:30",1
497,5,12:00 a 00:00,1
498,6,Fechado,0
498,0,11:00 a 15:00,1
498,1,11:00 a 15:00,1
498,2,11:00 a 15:00,1
498,3,11:00 a 15:00,1
498,4,11:00 a 15:00,1
498,5,Fechado,0
499,6,11:00 a 01:00,1
499,0,11:30 a 00:00,1
499,1,11:30 a 00:00,1
499,2,11:30 a 00:00,1
499,3,11:30 a 00:00,1
499,4,11:00 a 01:00,1
499,5,11:00 a 01:00,1
500,6,Fechado,0
500,0,Fechado,0
500,1,16:00 a 22:00,1
500,2,16:00 a 22:00,1
500,3,16:00 a 22:00,1
500,4,16:00 a 22:00,1
500,5,16:00 a 22:00,1
501,6,12:00 a 23:00,1
501,0,12:00 a 23:00,1
501,1,12:00 a 23:00,1
501,2,12:00 a 23:00,1
501,3,12:00 a 23:00,1
501,4,12:00 a 23:30,1
501,5,12:00 a 23:30,1
502,6,12:00 a 23:00,1
502,0,Fechado,0
502,1,12:00 a 23:00,1
502,2,12:00 a 23:00,1
502,3,12:00 a 23:00,1
502,4,12:00 a 00:00,1
502,5,12:00 a 00:00,1
503,6,Fechado,0
503,0,11:00 a 15:00,1
503,1,11:00 a 15:00,1
503,2,11:00 a 15:00,1
503,3,11:00 a 15:00,1
503,4,11:00 a 15:00,1
503,5,Fechado,0
504,6,11:00 a 15:00,1
504,0,Fechado,0
504,1,11:30 a 15:00,1
504,2,11:30 a 15:00,1
504,3,11:30 a 15:00,1
504,4,11:30 a 15:00,1
504,5,11:30 a 15:00,1
505,6,11:00 a 22:00,1
505,0,11:00 a 22:00,1
505,1,11:00 a 22:00,1
505,2,11:00 a 22:00,1
505,3,11:00 a 22:00,1
505,4,11:00 a 22:00,1
505,5,11:00 a 22:00,1
506,6,09:00 a 17:00,1
506,0,Fechado,0
506,1,12:00 a 22:00,1
506,2,12:00 a 22:00,1
506,3,12:00 a 22:00,1
506,4,12:00 a 22:00,1
506,5,09:00 a 22:00,1
507,6,12:00 a 16:00,1
507,0,Fechado,0
507,1,09:00 a 22:00,1
507,2,"12:00 a 15:00, 18:30 a 22:00",1
507,3,"12:00 a 15:00, 18:30 a 22:00",1
507,4,"12:00 a 15:30, 18:30 a 22:30",1
507,5,"12:00 a 16:00, 19:00 a 22:30",1
508,6,Fechado,0
508,0,11:00 a 15:00,1
508,1,11:00 a 15:00,1
508,2,11:00 a 15:00,1
508,3,11:00 a 15:00,1
508,4,11:00 a 15:00,1
508,5,Fechado,0
509,6,11:30 a 18:00,1
509,0,Fechado,0
509,1,Fechado,0
509,2,Fechado,0
509,3,15:00 a 23:00,1
509,4,15:00 a 23:00,1
509,5,12:00 a 00:00,1
510,6,Fechado,0
510,0,"12:00 a 15:00, 18:00 a 22:00",1
510,1,"12:00 a 15:00, 18:00 a 22:00",1
510,2,"12:00 a 15:00, 18:00 a 22:00",1
510,3,"12:00 a 15:00, 18:00 a 22:45",1
510,4,"12:00 a 15:00, 18:00 a 22:45",1
510,5,12:00 a 22:45,1
511,6,11:00 a 22:00,1
511,0,11:00 a 02:00,1
511,1,11:00 a 02:00,1
511,2,11:00 a 02:00,1
511,3,11:00 a 02:00,1
511,4,11:00 a 02:00,1
511,5,11:00 a 02:00,1
512,6,Fechado,0
512,0,11:00 a 15:00,1
512,1,11:00 a 15:00,1
512,2,11:00 a 15:00,1
512,3,11:00 a 15:00,1
512,4,11:00 a 15:00,1
512,5,Fechado,0
513,6,12:00 a 00:00,1
513,0,"12:00 a 15:00, 19:00 a 00:00",1
513,1,"12:00 a 15:00, 19:00 a 00:00",1
513,2,"12:00 a 15:00, 19:00 a 00:00",1
513,3,"12:00 a 15:00, 19:00 a 00:00",1
513,4,12:00 a 00:00,1
513,5,12:00 a 00:00,1
514,6,11:00 a 22:00,1
514,0,11:00 a 23:00,1
514,1,11:00 a 23:00,1
514,2,11:00 a 23:00,1
514,3,11:00 a 23:00,1
514,4,11:00 a 23:00,1
514,5,11:00 a 00:00,1
515,6,Fechado,0
515,0,11:00 a 15:00,1
515,1,11:00 a 15:00,1
515,2,11:00 a 15:00,1
515,3,11:00 a 15:00,1
515,4,11:00 a 15:00,1
515,5,Fechado,0
516,6,"15:00 a 18:00, 19:00 a 23:00",1
516,0,Fechado,0
516,1,"15:00 a 18:00, 19:00 a 23:00",1
516,2,"15:00 a 18:00, 19:00 a 23:00",1
516,3,"15:00 a 18:00, 19:00 a 23:00",1
516,4,"15:00 a 18:00, 19:00 a 23:00",1
516,5,"15:00 a 18:00, 19:00 a 23:00",1
517,6,12:00 a 17:00,1
517,0,Fechado,0
517,1,19:00 a 22:00,1
517,2,19:00 a 22:00,1
517,3,19:00 a 22:00,1
517,4,19:00 a 22:00,1
517,5,"12:00 a 16:00, 19:00 a 22:00",1
518,6,12:00 a 21:00,1
518,0,Fechado,0
518,1,Fechado,0
518,2,12:00 a 21:00,1
518,3,12:00 a 21:00,1
518,4,12:00 a 21:00,1
518,5,12:00 a 21:00,1
519,6,11:30 a 17:00,1
519,0,11:30 a 17:00,1
519,1,11:30 a 17:00,1
519,2,11:30 a 17:00,1
519,3,11:30 a 17:00,1
519,4,11:30 a 17:00,1
519,5,11:30 a 17:00,1
520,6,"07:00 a 11:00, 12:30 a 15:00",1
520,0,"06:30 a 10:30, 12:00 a 14:30, 19:00 a 23:00",1
520,1,"06:30 a 10:30, 12:00 a 14:30, 19:00 a 23:00",1
520,2,"06:30 a 10:30, 12:00 a 14:30, 19:00 a 23:00",1
520,3,"06:30 a 10:30, 12:00 a 14:30, 19:00 a 23:00",1
520,4,"06:30 a 10:30, 12:00 a 14:30, 19:00 a 23:00",1
520,5,"07:00 a 11:00, 12:30 a 15:00, 19:00 a 23:00",1
521,6,06:00 a 22:30,1
521,0,06:00 a 22:30,1
521,1,06:00 a 22:30,1
521,2,06:00 a 22:30,1
521,3,06:00 a 22:30,1
521,4,06:00 a 22:30,1
521,5,06:00 a 22:30,1
522,6,16:00 a 01:00,1
522,0,16:00 a 01:00,1
522,1,16:00 a 01:00,1
522,2,16:00 a 01:00,1
522,3,16:00 a 01:00,1
522,4,16:00 a 02:00,1
522,5,16:00 a 02:00,1
523,6,11:30 a 15:00,1
523,0,Fechado,0
523,1,11:30 a 15:00,1
523,2,11:30 a 15:00,1
523,3,11:30 a 15:00,1
523,4,11:30 a 15:00,1
523,5,11:30 a 15:00,1
524,6,Fechado,0
524,0,11:30 a 14:30,1
524,1,11:30 a 14:30,1
524,2,11:30 a 14:30,1
524,3,11:30 a 14:30,1
524,4,11:30 a 14:30,1
524,5,Fechado,0
525,6,Fechado,0
525,0,18:00 a 23:00,1
525,1,18:00 a 23:00,1
525,2,18:00 a 23:00,1
525,3,18:00 a 23:00,1
525,4,18:00 a 23:00,1
525,5,18:00 a 23:00,1
526,6,12:00 a 16:00,1
526,0,Fechado,0
526,1,12:00 a 15:00,1
526,2,12:00 a 15:00,1
526,3,"12:00 a 15:00, 18:00 a 21:00",1
526,4,"12:00 a 15:00, 18:00 a 21:00",1
526,5,12:00 a 21:00,1
527,6,12:00 a 17:00,1
527,0,Fechado,0
527,1,18:00 a 23:00,1
527,2,18:00 a 23:00,1
527,3,18:00 a 23:00,1
527,4,18:00 a 23:00,1
527,5,12:00 a 23:00,1
528,6,12:00 a 22:00,1
528,0,"12:00 a 15:30, 18:30 a 23:00",1
528,1,"12:00 a 15:30, 18:30 a 23:00",1
528,2,"12:00 a 15:30, 18:30 a 23:00",1
528,3,"12:00 a 15:30, 18:30 a 23:00",1
528,4,"12:00 a 15:30, 18:30 a 23:00",1
528,5,12:00 a 23:00,1
529,6,Fechado,0
529,0,11:00 a 15:30,1
529,1,11:00 a 15:30,1
529,2,11:00 a 15:30,1
529,3,11:00 a 15:30,1
529,4,11:00 a 15:30,1
529,5,11:00 a 16:00,1
530,6,12:00 a 23:00,1
530,0,12:00 a 23:00,1
530,1,12:00 a 23:00,1
530,2,12:00 a 23:00,1
530,3,12:00 a 23:00,1
530,4,12:00 a 23:00,1
530,5,12:00 a 23:00,1
531,6,18:00 a 01:00,1
531,0,Fechado,0
531,1,Fechado,0
531,2,18:00 a 01:00,1
531,3,18:00 a 01:00,1
531,4,18:00 a 02:00,1
531,5,18:00 a 02:30,1
532,6,13:00 a 16:00,1
532,0,"12:00 a 16:00, 19:00 a 22:00",1
532,1,"12:00 a 16:00, 19:00 a 22:00",1
532,2,"12:00 a 16:00, 19:00 a 22:00",1
532,3,"12:00 a 16:00, 19:00 a 22:00",1
532,4,"12:00 a 16:00, 19:00 a 22:00",1
532,5,"13:00 a 16:00, 19:00 a 22:00",1
533,6,12:00 a 17:00,1
533,0,Fechado,0
533,1,19:00 a 23:30,1
533,2,19:00 a 23:30,1
533,3,19:00 a 23:30,1
533,4,19:00 a 23:30,1
533,5,"12:00 a 16:00, 19:00 a 23:30",1
534,6,Fechado,0
534,0,06:00 a 23:30,1
534,1,06:00 a 23:30,1
534,2,06:00 a 23:30,1
534,3,06:00 a 23:30,1
534,4,06:00 a 23:30,1
534,5,Fechado,0
535,6,12:00 a 21:00,1
535,0,13:00 a 20:00,1
535,1,13:00 a 21:00,1
535,2,13:00 a 21:00,1
535,3,13:00 a 21:00,1
535,4,12:00 a 21:00,1
535,5,12:00 a 21:00,1
536,6,11:30 a 00:00,1
536,0,11:30 a 00:00,1
536,1,11:30 a 00:00,1
536,2,11:30 a 00:00,1
536,3,11:30 a 00:00,1
536,4,11:30 a 01:00,1
536,5,11:30 a 01:00,1
537,6,12:00 a 18:00,1
537,0,Fechado,0
537,1,18:30 a 23:00,1
537,2,"09:00 a 16:00, 18:30 a 23:00",1
537,3,"12:00 a 16:00, 18:30 a 23:00",1
537,4,"12:00 a 16:00, 18:30 a 23:00",1
537,5,12:00 a 23:00,1
538,6,07:00 a 22:00,1
538,0,07:00 a 23:00,1
538,1,07:00 a 23:00,1
538,2,07:00 a 00:00,1
538,3,07:00 a 00:00,1
538,4,07:00 a 00:00,1
538,5,12:00 a 23:00,1
539,6,"12:00 a 15:00, 18:30 a 22:30",1
539,0,"11:30 a 14:30, 18:30 a 22:30",1
539,1,"11:30 a 14:30, 18:30 a 22:30",1
539,2,Fechado,0
539,3,"11:30 a 14:30, 18:30 a 22:30",1
539,4,"11:30 a 14:30, 18:30 a 22:30",1
539,5,"12:00 a 15:00, 18:30 a 22:30",1
540,6,12:00 a 18:00,1
540,0,Fechado,0
540,1,12:00 a 23:00,1
540,2,12:00 a 23:00,1
540,3,12:00 a 23:00,1
540,4,12:00 a 23:00,1
540,5,12:00 a 23:00,1
541,6,Fechado,0
541,0,07:00 a 22:00,1
541,1,07:00 a 22:00,1
541,2,07:00 a 22:00,1
541,3,07:00 a 22:00,1
541,4,07:00 a 22:00,1
541,5,07:00 a 22:00,1
542,6,Atendimento 24 horas,1
542,0,Atendimento 24 horas,1
542,1,Atendimento 24 horas,1
542,2,Atendimento 24 horas,1
542,3,Atendimento 24 horas,1
